PlayerID,TimeStamp,datenum of Timestamp,Low Activity ,Medium Activity,High Activity,percent{( Med+High)/sum}
'040069076','2018-09-06 19:15:00',737309.80208333,121,27,3,1.9867549668874
'040078046','2018-09-06 19:00:00',737309.79166667,129,11,5,1.1034482758621
'040078046','2018-09-06 19:10:00',737309.79861111,90,29,5,2.741935483871
'040078046','2018-09-06 19:15:00',737309.80208333,114,19,17,2.4
'040069137','2018-09-06 19:00:00',737309.79166667,129,21,0,1.4
'040069137','2018-09-06 19:15:00',737309.80208333,249,26,5,1.1071428571429
'040069137','2018-09-06 19:20:00',737309.80555556,116,33,0,2.2147651006711
'040082100','2018-09-06 19:20:00',737309.80555556,79,70,0,4.6979865771812
'040082100','2018-09-06 19:25:00',737309.80902778,104,45,0,3.0201342281879
'040082100','2018-09-06 19:30:00',737309.8125,126,26,0,1.7105263157895
'040056208','2018-09-05 21:45:00',737308.90625,84,18,45,4.2857142857143
'040056208','2018-09-06 19:15:00',737309.80208333,84,11,9,1.9230769230769
'040056208','2018-09-06 19:20:00',737309.80555556,100,50,1,3.3774834437086
'040069137','2018-09-06 19:25:00',737309.80902778,61,95,5,6.2111801242236
'040069137','2018-09-06 19:30:00',737309.8125,48,99,7,6.8831168831169
'040069137','2018-09-06 19:35:00',737309.81597222,69,82,4,5.5483870967742
'040078036','2018-09-06 19:20:00',737309.80555556,93,39,0,2.9545454545455
'040078036','2018-09-06 19:25:00',737309.80902778,26,57,70,8.3006535947712
'040078036','2018-09-06 19:30:00',737309.8125,32,52,68,7.8947368421053
'040056330','2018-09-05 21:40:00',737308.90277778,107,42,0,2.8187919463087
'040056330','2018-09-05 21:45:00',737308.90625,65,91,1,5.859872611465
'040056330','2018-09-06 19:25:00',737309.80902778,112,38,1,2.5827814569536
'040078078','2018-09-06 19:15:00',737309.80208333,111,29,9,2.5503355704698
'040078078','2018-09-06 19:20:00',737309.80555556,94,30,28,3.8157894736842
'040078078','2018-09-06 19:25:00',737309.80902778,10,66,74,9.3333333333333
'040078079','2018-09-06 19:15:00',737309.80208333,104,32,7,2.7272727272727
'040078079','2018-09-06 19:20:00',737309.80555556,30,59,61,8
'040078079','2018-09-06 19:25:00',737309.80902778,11,58,81,9.2666666666667
'040078051','2018-09-05 21:50:00',737308.90972222,107,34,0,2.4113475177305
'040078051','2018-09-06 19:20:00',737309.80555556,179,14,5,0.95959595959596
'040078051','2018-09-06 19:25:00',737309.80902778,11,44,95,9.2666666666667
'040078052','2018-09-05 21:50:00',737308.90972222,111,19,2,1.5909090909091
'040078052','2018-09-06 19:20:00',737309.80555556,32,93,26,7.8807947019868
'040078052','2018-09-06 19:25:00',737309.80902778,27,70,54,8.2119205298013
'040081036','2018-09-06 19:15:00',737309.80208333,117,19,3,1.5827338129496
'040081036','2018-09-06 19:20:00',737309.80555556,56,76,17,6.241610738255
'040081036','2018-09-06 19:25:00',737309.80902778,55,73,23,6.3576158940397
'040078040','2018-09-06 19:20:00',737309.80555556,80,57,8,4.4827586206897
'040078040','2018-09-06 19:25:00',737309.80902778,25,93,32,8.3333333333333
'040078040','2018-09-06 19:30:00',737309.8125,35,44,70,7.6510067114094
'040078044','2018-09-06 19:20:00',737309.80555556,31,63,56,7.9333333333333
'040078044','2018-09-06 19:25:00',737309.80902778,17,47,86,8.8666666666667
'040078044','2018-09-06 19:30:00',737309.8125,15,62,73,9
'040078085','2018-09-06 19:20:00',737309.80555556,106,50,2,3.2911392405063
'040078085','2018-09-06 19:25:00',737309.80902778,33,59,62,7.8571428571429
'040078085','2018-09-06 19:30:00',737309.8125,22,50,82,8.5714285714286
'040077945','2018-09-05 21:45:00',737308.90625,94,54,11,4.0880503144654
'040077945','2018-09-06 19:15:00',737309.80208333,109,25,21,2.9677419354839
'040077945','2018-09-06 19:20:00',737309.80555556,73,64,21,5.379746835443
'040079460','2018-09-05 21:50:00',737308.90972222,66,27,3,3.125
'040079460','2018-09-06 19:10:00',737309.79861111,106,10,11,1.6535433070866
'040079460','2018-09-06 19:20:00',737309.80555556,71,80,0,5.2980132450331
'040079460','2018-09-06 19:25:00',737309.80902778,60,81,17,6.2025316455696
'040079460','2018-09-06 19:30:00',737309.8125,117,36,3,2.5
'040079460','2018-09-06 19:35:00',737309.81597222,65,82,8,5.8064516129032
'040078095','2018-09-05 21:40:00',737308.90277778,81,59,3,4.3356643356643
'040078095','2018-09-05 21:50:00',737308.90972222,91,26,1,2.2881355932203
'040078095','2018-09-06 19:20:00',737309.80555556,119,25,7,2.1192052980133
'040078043','2018-09-06 19:10:00',737309.79861111,105,33,0,2.3913043478261
'040078043','2018-09-06 19:15:00',737309.80208333,119,33,0,2.171052631579
'040078043','2018-09-06 19:20:00',737309.80555556,57,78,16,6.2251655629139
'040077945','2018-09-06 19:25:00',737309.80902778,9,47,98,9.4155844155844
'040077945','2018-09-06 19:30:00',737309.8125,27,50,77,8.2467532467533
'040077945','2018-09-06 19:35:00',737309.81597222,12,49,93,9.2207792207792
'040078095','2018-09-06 19:25:00',737309.80902778,26,60,70,8.3333333333333
'040078095','2018-09-06 19:30:00',737309.8125,37,64,56,7.6433121019108
'040078095','2018-09-06 19:35:00',737309.81597222,32,85,38,7.9354838709677
'040078043','2018-09-06 19:25:00',737309.80902778,53,71,32,6.6025641025641
'040078043','2018-09-06 19:30:00',737309.8125,33,79,44,7.8846153846154
'040078043','2018-09-06 19:35:00',737309.81597222,42,52,59,7.2549019607843
'040078048','2018-09-06 19:05:00',737309.79513889,126,26,0,1.7105263157895
'040078048','2018-09-06 19:15:00',737309.80208333,117,21,11,2.1476510067114
'040078048','2018-09-06 19:20:00',737309.80555556,75,70,5,5
'040078077','2018-09-06 19:10:00',737309.79861111,104,27,13,2.7777777777778
'040078077','2018-09-06 19:15:00',737309.80208333,119,25,7,2.1192052980133
'040078077','2018-09-06 19:20:00',737309.80555556,90,60,0,4
'040078077','2018-09-06 19:25:00',737309.80902778,25,95,37,8.4076433121019
'040078077','2018-09-06 19:30:00',737309.8125,33,82,42,7.8980891719745
'040078077','2018-09-06 19:35:00',737309.81597222,42,89,22,7.2549019607843
'040078084','2018-09-06 19:15:00',737309.80208333,89,30,6,2.88
'040078084','2018-09-06 19:20:00',737309.80555556,55,61,34,6.3333333333333
'040078084','2018-09-06 19:25:00',737309.80902778,3,8,139,9.8
'040078084','2018-09-06 19:30:00',737309.8125,59,1,16,2.2368421052632
'040078084','2018-09-06 19:35:00',737309.81597222,24,14,86,8.0645161290323
'040078084','2018-09-06 19:40:00',737309.81944444,11,31,113,9.2903225806452
'040078059','2018-09-06 19:10:00',737309.79861111,120,9,11,1.4285714285714
'040078059','2018-09-06 19:15:00',737309.80208333,97,16,22,2.8148148148148
'040078059','2018-09-06 19:20:00',737309.80555556,95,55,0,3.6666666666667
'040077949','2018-09-05 22:00:00',737308.91666667,102,31,11,2.9166666666667
'040077949','2018-09-06 19:20:00',737309.80555556,96,42,12,3.6
'040077949','2018-09-06 19:25:00',737309.80902778,8,66,75,9.4630872483222
'040078058','2018-09-06 19:15:00',737309.80208333,117,32,0,2.1476510067114
'040078058','2018-09-06 19:20:00',737309.80555556,102,47,1,3.2
'040078058','2018-09-06 19:25:00',737309.80902778,8,48,94,9.4666666666667
'040078048','2018-09-06 19:25:00',737309.80902778,30,41,85,8.0769230769231
'040078048','2018-09-06 19:30:00',737309.8125,19,49,87,8.7741935483871
'040078048','2018-09-06 19:35:00',737309.81597222,12,63,78,9.2156862745098
'040069069','2018-09-05 21:30:00',737308.89583333,63,30,52,5.6551724137931
'040069069','2018-09-05 21:35:00',737308.89930556,0,55,96,10
'040069069','2018-09-05 21:40:00',737308.90277778,54,86,16,6.5384615384615
'040077945','2018-09-06 19:40:00',737309.81944444,28,63,64,8.1935483870968
'040077945','2018-09-06 19:45:00',737309.82291667,50,45,32,6.0629921259843
'040077945','2018-09-06 19:50:00',737309.82638889,130,17,5,1.4473684210526
'040078095','2018-09-06 19:40:00',737309.81944444,15,90,49,9.025974025974
'040078095','2018-09-06 19:45:00',737309.82291667,65,55,17,5.2554744525547
'040078095','2018-09-06 19:50:00',737309.82638889,128,22,0,1.4666666666667
'040079460','2018-09-06 19:40:00',737309.81944444,63,81,13,5.9872611464968
'040079460','2018-09-06 19:45:00',737309.82291667,118,20,0,1.4492753623188
'040079460','2018-09-06 20:05:00',737309.83680556,153,33,3,1.9047619047619
'040078079','2018-09-06 19:45:00',737309.82291667,40,42,54,7.0588235294118
'040078079','2018-09-06 19:50:00',737309.82638889,109,21,20,2.7333333333333
'040078079','2018-09-06 20:05:00',737309.83680556,76,38,20,4.3283582089552
'040078051','2018-09-06 19:45:00',737309.82291667,70,51,19,5
'040078051','2018-09-06 19:50:00',737309.82638889,131,19,0,1.2666666666667
'040078051','2018-09-06 20:05:00',737309.83680556,119,21,0,1.5
'040078040','2018-09-06 19:35:00',737309.81597222,29,87,40,8.1410256410256
'040078040','2018-09-06 19:40:00',737309.81944444,41,80,36,7.3885350318471
'040078040','2018-09-06 19:45:00',737309.82291667,68,58,19,5.3103448275862
'040078043','2018-09-06 19:40:00',737309.81944444,59,41,55,6.1935483870968
'040078043','2018-09-06 19:45:00',737309.82291667,87,48,2,3.6496350364963
'040078043','2018-09-06 19:50:00',737309.82638889,117,29,3,2.1476510067114
'040078077','2018-09-06 19:40:00',737309.81944444,46,57,50,6.9934640522876
'040078077','2018-09-06 19:45:00',737309.82291667,96,37,1,2.8358208955224
'040078077','2018-09-06 19:50:00',737309.82638889,122,24,4,1.8666666666667
'040078087','2018-09-06 19:35:00',737309.81597222,98,19,38,3.6774193548387
'040078087','2018-09-06 19:40:00',737309.81944444,82,25,44,4.5695364238411
'040078087','2018-09-06 19:45:00',737309.82291667,87,32,12,3.3587786259542
'040078048','2018-09-06 19:40:00',737309.81944444,18,62,74,8.8311688311688
'040078048','2018-09-06 19:45:00',737309.82291667,83,54,0,3.9416058394161
'040078048','2018-09-06 19:50:00',737309.82638889,103,45,1,3.0872483221477
'040078046','2018-09-06 19:35:00',737309.81597222,2,40,113,9.8709677419355
'040078046','2018-09-06 19:40:00',737309.81944444,55,43,57,6.4516129032258
'040078046','2018-09-06 19:45:00',737309.82291667,33,42,69,7.7083333333333
'040078052','2018-09-06 19:45:00',737309.82291667,57,54,24,5.7777777777778
'040078052','2018-09-06 19:50:00',737309.82638889,130,18,4,1.4473684210526
'040078052','2018-09-06 20:05:00',737309.83680556,44,29,0,3.972602739726
'040078078','2018-09-06 19:45:00',737309.82291667,46,74,17,6.6423357664234
'040078078','2018-09-06 20:05:00',737309.83680556,11,28,21,8.1666666666667
'040078078','2018-09-06 20:10:00',737309.84027778,107,10,8,1.44
'040078059','2018-09-06 19:40:00',737309.81944444,17,33,103,8.8888888888889
'040078059','2018-09-06 19:45:00',737309.82291667,36,49,49,7.3134328358209
'040078059','2018-09-06 20:20:00',737309.84722222,196,7,19,1.1711711711712
'040078087','2018-09-06 19:50:00',737309.82638889,123,21,4,1.6891891891892
'040078087','2018-09-06 20:05:00',737309.83680556,127,41,11,2.9050279329609
'040078087','2018-09-06 20:20:00',737309.84722222,64,23,5,3.0434782608696
'040077973','2018-09-06 19:30:00',737309.8125,116,35,0,2.317880794702
'040077973','2018-09-06 19:35:00',737309.81597222,126,24,0,1.6
'040077973','2018-09-06 23:20:00',737309.97222222,126,21,1,1.4864864864865
'040077973','2018-09-06 23:50:00',737309.99305556,104,16,8,1.875
'040077973','2018-09-07 00:35:00',737310.02430556,95,18,1,1.6666666666667
'040077973','2018-09-07 00:55:00',737310.03819444,59,11,6,2.2368421052632
'040077973','2018-09-07 01:05:00',737310.04513889,80,41,8,3.7984496124031
'040077973','2018-09-07 09:55:00',737310.41319444,108,37,5,2.8
'040077973','2018-09-07 10:00:00',737310.41666667,134,14,2,1.0666666666667
'040077973','2018-09-07 10:05:00',737310.42013889,81,60,3,4.375
'040077973','2018-09-07 10:10:00',737310.42361111,116,32,1,2.2147651006711
'040077973','2018-09-07 10:15:00',737310.42708333,126,15,2,1.1888111888112
'040078045','2018-09-07 20:40:00',737310.86111111,201,5,25,1.2987012987013
'040078045','2018-09-07 20:55:00',737310.87152778,114,24,0,1.7391304347826
'040078045','2018-09-07 21:25:00',737310.89236111,83,36,6,3.36
'040078084','2018-09-07 20:30:00',737310.85416667,201,8,14,0.98654708520179
'040078084','2018-09-07 20:45:00',737310.86458333,109,9,9,1.4173228346457
'040078084','2018-09-07 20:50:00',737310.86805556,101,44,5,3.2666666666667
'040078058','2018-09-07 21:40:00',737310.90277778,67,77,6,5.5333333333333
'040078058','2018-09-07 21:45:00',737310.90625,120,32,3,2.258064516129
'040078058','2018-09-07 21:50:00',737310.90972222,127,25,0,1.6447368421053
'040078045','2018-09-07 21:30:00',737310.89583333,92,32,25,3.8255033557047
'040078045','2018-09-07 21:35:00',737310.89930556,28,39,86,8.1699346405229
'040078045','2018-09-07 21:40:00',737310.90277778,15,52,86,9.0196078431373
'040077940','2018-09-07 21:00:00',737310.875,78,14,14,2.6415094339623
'040077940','2018-09-07 21:25:00',737310.89236111,149,33,15,2.4365482233503
'040077940','2018-09-07 21:30:00',737310.89583333,120,30,1,2.0529801324503
'040078084','2018-09-07 21:25:00',737310.89236111,95,24,8,2.5196850393701
'040078084','2018-09-07 21:30:00',737310.89583333,80,17,9,2.4528301886793
'040078084','2018-09-07 21:35:00',737310.89930556,72,68,13,5.2941176470588
'040069076','2018-09-07 20:55:00',737310.87152778,187,26,0,1.2206572769953
'040069076','2018-09-07 21:15:00',737310.88541667,126,24,0,1.6
'040069076','2018-09-07 21:25:00',737310.89236111,112,36,8,2.8205128205128
'040077940','2018-09-07 21:35:00',737310.89930556,58,72,23,6.2091503267974
'040077940','2018-09-07 21:40:00',737310.90277778,116,36,0,2.3684210526316
'040077940','2018-09-07 21:50:00',737310.90972222,123,25,7,2.0645161290323
'040078085','2018-09-06 19:35:00',737309.81597222,15,48,92,9.0322580645161
'040078085','2018-09-06 19:40:00',737309.81944444,21,64,69,8.6363636363636
'040078085','2018-09-06 19:45:00',737309.82291667,77,44,13,4.2537313432836
'040078036','2018-09-06 19:35:00',737309.81597222,69,52,34,5.5483870967742
'040078036','2018-09-06 19:40:00',737309.81944444,40,61,54,7.4193548387097
'040078036','2018-09-06 19:45:00',737309.82291667,24,73,43,8.2857142857143
'040078087','2018-09-07 21:05:00',737310.87847222,132,14,5,1.2582781456954
'040078087','2018-09-07 21:10:00',737310.88194444,105,16,6,1.7322834645669
'040078087','2018-09-07 21:25:00',737310.89236111,73,22,1,2.3958333333333
'040077960','2018-09-06 19:40:00',737309.81944444,114,47,0,2.9192546583851
'040077960','2018-09-06 19:45:00',737309.82291667,101,42,0,2.9370629370629
'040077960','2018-09-07 22:10:00',737310.92361111,126,20,1,1.4285714285714
'040078085','2018-09-07 20:25:00',737310.85069444,90,7,13,1.8181818181818
'040078085','2018-09-07 21:10:00',737310.88194444,63,27,8,3.5714285714286
'040078085','2018-09-07 21:25:00',737310.89236111,195,16,0,0.75829383886256
'040078036','2018-09-06 19:50:00',737309.82638889,113,33,10,2.7564102564103
'040078036','2018-09-06 20:05:00',737309.83680556,103,25,5,2.2556390977444
'040078036','2018-09-07 21:10:00',737310.88194444,136,17,0,1.1111111111111
'040077940','2018-09-07 21:55:00',737310.91319444,73,65,7,4.9655172413793
'040077940','2018-09-07 22:00:00',737310.91666667,98,35,18,3.5099337748344
'040077940','2018-09-07 22:25:00',737310.93402778,110,25,18,2.8104575163399
'040069076','2018-09-07 21:30:00',737310.89583333,113,33,1,2.312925170068
'040069076','2018-09-07 21:40:00',737310.90277778,134,19,0,1.2418300653595
'040069076','2018-09-07 21:45:00',737310.90625,130,24,0,1.5584415584416
'040078087','2018-09-07 21:30:00',737310.89583333,101,41,4,3.0821917808219
'040078087','2018-09-07 21:35:00',737310.89930556,30,75,48,8.0392156862745
'040078087','2018-09-07 21:40:00',737310.90277778,81,36,35,4.6710526315789
'040069076','2018-09-07 21:50:00',737310.90972222,92,51,8,3.9072847682119
'040069076','2018-09-07 21:55:00',737310.91319444,96,44,13,3.7254901960784
'040069076','2018-09-07 22:00:00',737310.91666667,116,35,0,2.317880794702
'040078085','2018-09-07 21:35:00',737310.89930556,65,24,0,2.6966292134831
'040078085','2018-09-07 21:40:00',737310.90277778,94,59,0,3.8562091503268
'040078085','2018-09-07 21:45:00',737310.90625,127,26,0,1.6993464052288
'040069076','2018-09-07 22:20:00',737310.93055556,132,2,18,1.3157894736842
'040069076','2018-09-07 22:25:00',737310.93402778,110,44,0,2.8571428571429
'040069076','2018-09-07 22:30:00',737310.9375,72,78,2,5.2631578947368
'040069137','2018-09-06 19:40:00',737309.81944444,55,80,19,6.4285714285714
'040069137','2018-09-06 19:45:00',737309.82291667,122,17,0,1.2230215827338
'040069137','2018-09-07 21:25:00',737310.89236111,210,18,0,0.78947368421053
'040078095','2018-09-07 22:50:00',737310.95138889,10,79,58,9.3197278911565
'040078095','2018-09-07 22:55:00',737310.95486111,18,73,60,8.8079470198675
'040078095','2018-09-07 23:00:00',737310.95833333,16,62,75,8.9542483660131
'040078045','2018-09-07 23:15:00',737310.96875,112,19,3,1.6417910447761
'040078045','2018-09-07 23:25:00',737310.97569444,74,21,49,4.8611111111111
'040078045','2018-09-07 23:30:00',737310.97916667,0,13,134,10
'040077962','2018-09-07 21:35:00',737310.89930556,81,26,3,2.6363636363636
'040077962','2018-09-07 21:40:00',737310.90277778,128,28,0,1.7948717948718
'040077962','2018-09-07 21:45:00',737310.90625,116,36,4,2.5641025641026
'040078060','2018-09-07 19:00:00',737310.79166667,125,24,0,1.6107382550336
'040078060','2018-09-07 21:25:00',737310.89236111,53,29,5,3.9080459770115
'040078060','2018-09-07 21:30:00',737310.89583333,132,18,0,1.2
'040078059','2018-09-07 20:35:00',737310.85763889,122,14,14,1.8666666666667
'040078059','2018-09-07 20:55:00',737310.87152778,107,4,12,1.3008130081301
'040078059','2018-09-07 21:05:00',737310.87847222,96,23,31,3.6
'040078059','2018-09-07 21:25:00',737310.89236111,56,13,39,4.8148148148148
'040078059','2018-09-07 21:30:00',737310.89583333,77,18,58,4.9673202614379
'040078059','2018-09-07 21:35:00',737310.89930556,30,15,107,8.0263157894737
'040078085','2018-09-07 21:50:00',737310.90972222,121,26,0,1.7687074829932
'040078085','2018-09-07 21:55:00',737310.91319444,124,28,0,1.8421052631579
'040078085','2018-09-07 22:00:00',737310.91666667,134,18,0,1.1842105263158
'040078065','2018-09-06 19:45:00',737309.82291667,105,19,9,2.1052631578947
'040078065','2018-09-07 19:00:00',737310.79166667,114,15,6,1.5555555555556
'040078065','2018-09-07 21:25:00',737310.89236111,129,20,0,1.3422818791946
'040056208','2018-09-06 19:25:00',737309.80902778,119,39,0,2.4683544303798
'040056208','2018-09-06 19:40:00',737309.81944444,114,31,5,2.4
'040056208','2018-09-07 21:25:00',737310.89236111,125,24,10,2.1383647798742
'040069137','2018-09-07 21:30:00',737310.89583333,86,19,5,2.1818181818182
'040069137','2018-09-07 21:35:00',737310.89930556,116,38,0,2.4675324675325
'040069137','2018-09-07 21:40:00',737310.90277778,121,31,1,2.0915032679739
'040078044','2018-09-07 20:55:00',737310.87152778,85,14,5,1.8269230769231
'040078044','2018-09-07 21:00:00',737310.875,129,19,1,1.3422818791946
'040078044','2018-09-07 21:25:00',737310.89236111,60,35,0,3.6842105263158
'040078078','2018-09-07 21:25:00',737310.89236111,84,44,21,4.3624161073825
'040078078','2018-09-07 21:30:00',737310.89583333,87,24,39,4.2
'040078078','2018-09-07 21:35:00',737310.89930556,33,30,87,7.8
'040077935','2018-09-06 19:45:00',737309.82291667,87,59,1,4.0816326530612
'040077935','2018-09-07 21:25:00',737310.89236111,96,16,0,1.4285714285714
'040077935','2018-09-07 21:55:00',737310.91319444,123,21,6,1.8
'040078052','2018-09-07 21:10:00',737310.88194444,132,18,1,1.2582781456954
'040078052','2018-09-07 21:25:00',737310.89236111,136,24,10,2
'040078052','2018-09-07 21:35:00',737310.89930556,126,25,0,1.6556291390728
'040069137','2018-09-07 21:55:00',737310.91319444,134,19,0,1.2418300653595
'040069137','2018-09-07 22:00:00',737310.91666667,128,25,0,1.6339869281046
'040069137','2018-09-07 22:25:00',737310.93402778,101,35,6,2.887323943662
'040078044','2018-09-07 22:00:00',737310.91666667,139,16,0,1.0322580645161
'040078044','2018-09-07 22:20:00',737310.93055556,125,12,14,1.7218543046358
'040078044','2018-09-07 22:25:00',737310.93402778,35,62,56,7.7124183006536
'040078058','2018-09-07 23:15:00',737310.96875,111,24,8,2.2377622377622
'040078058','2018-09-07 23:20:00',737310.97222222,121,31,2,2.1428571428571
'040078058','2018-09-07 23:25:00',737310.97569444,82,20,51,4.640522875817
'040078046','2018-09-07 21:25:00',737310.89236111,54,40,6,4.6
'040078046','2018-09-07 21:30:00',737310.89583333,113,26,16,2.7096774193548
'040078046','2018-09-07 21:35:00',737310.89930556,51,67,39,6.7515923566879
'040078036','2018-09-07 21:25:00',737310.89236111,151,65,12,3.3771929824561
'040078036','2018-09-07 21:30:00',737310.89583333,100,39,14,3.4640522875817
'040078036','2018-09-07 21:35:00',737310.89930556,104,33,19,3.3333333333333
'040056208','2018-09-07 22:50:00',737310.95138889,116,34,0,2.2666666666667
'040056208','2018-09-07 22:55:00',737310.95486111,106,47,0,3.0718954248366
'040056208','2018-09-07 23:00:00',737310.95833333,106,46,0,3.0263157894737
'040078085','2018-09-07 23:10:00',737310.96527778,27,39,87,8.2352941176471
'040078085','2018-09-07 23:20:00',737310.97222222,129,9,14,1.5131578947368
'040078085','2018-09-07 23:25:00',737310.97569444,84,33,35,4.4736842105263
'040077945','2018-09-07 22:00:00',737310.91666667,124,28,1,1.8954248366013
'040077945','2018-09-07 22:15:00',737310.92708333,76,8,8,1.7391304347826
'040077945','2018-09-07 22:20:00',737310.93055556,106,36,10,3.0263157894737
'040077940','2018-09-07 22:45:00',737310.94791667,18,22,115,8.8387096774194
'040077940','2018-09-07 22:50:00',737310.95138889,7,25,117,9.5302013422819
'040077940','2018-09-07 22:55:00',737310.95486111,35,32,85,7.6973684210526
'040078077','2018-09-07 23:25:00',737310.97569444,31,41,32,7.0192307692308
'040078077','2018-09-07 23:30:00',737310.97916667,2,97,48,9.8639455782313
'040078077','2018-09-07 23:35:00',737310.98263889,2,65,85,9.8684210526316
'040078095','2018-09-07 23:25:00',737310.97569444,55,34,62,6.3576158940397
'040078095','2018-09-07 23:30:00',737310.97916667,20,66,68,8.7012987012987
'040078095','2018-09-07 23:35:00',737310.98263889,20,63,33,8.2758620689655
'040077949','2018-09-07 21:30:00',737310.89583333,47,26,48,6.1157024793388
'040077949','2018-09-07 21:35:00',737310.89930556,35,46,72,7.7124183006536
'040077949','2018-09-07 21:40:00',737310.90277778,47,30,74,6.887417218543
'040078079','2018-09-07 21:00:00',737310.875,110,18,11,2.0863309352518
'040078079','2018-09-07 21:05:00',737310.87847222,116,15,13,1.9444444444444
'040078079','2018-09-07 21:25:00',737310.89236111,123,33,0,2.1153846153846
'040077962','2018-09-07 22:25:00',737310.93402778,80,73,6,4.9685534591195
'040077962','2018-09-07 22:30:00',737310.9375,57,82,18,6.3694267515924
'040077962','2018-09-07 22:35:00',737310.94097222,52,86,19,6.687898089172
'040077945','2018-09-07 22:25:00',737310.93402778,46,85,27,7.0886075949367
'040077945','2018-09-07 22:30:00',737310.9375,45,62,47,7.0779220779221
'040077945','2018-09-07 22:35:00',737310.94097222,14,64,76,9.0909090909091
'040078036','2018-09-07 21:40:00',737310.90277778,93,13,12,2.1186440677966
'040078036','2018-09-07 21:55:00',737310.91319444,125,23,5,1.8300653594771
'040078036','2018-09-07 22:05:00',737310.92013889,157,40,8,2.3414634146342
'040078052','2018-09-07 22:45:00',737310.94791667,39,83,35,7.515923566879
'040078052','2018-09-07 22:50:00',737310.95138889,29,96,24,8.0536912751678
'040078052','2018-09-07 22:55:00',737310.95486111,46,75,32,6.9934640522876
'040078044','2018-09-07 22:45:00',737310.94791667,21,81,45,8.5714285714286
'040078044','2018-09-07 22:50:00',737310.95138889,5,56,92,9.6732026143791
'040078044','2018-09-07 22:55:00',737310.95486111,25,83,43,8.3443708609271
'040078048','2018-09-07 21:10:00',737310.88194444,80,7,10,1.7525773195876
'040078048','2018-09-07 21:25:00',737310.89236111,99,34,17,3.4
'040078048','2018-09-07 21:30:00',737310.89583333,68,22,22,3.9285714285714
'040078078','2018-09-07 22:25:00',737310.93402778,84,39,22,4.2068965517241
'040078078','2018-09-07 22:30:00',737310.9375,94,31,27,3.8157894736842
'040078084','2018-09-07 21:40:00',737310.90277778,107,23,19,2.8187919463087
'040078084','2018-09-07 21:45:00',737310.90625,78,38,37,4.9019607843137
'040078084','2018-09-07 21:50:00',737310.90972222,74,46,31,5.0993377483444
'040081036','2018-09-07 22:35:00',737310.94097222,66,83,10,5.8490566037736
'040081036','2018-09-07 22:40:00',737310.94444444,95,47,12,3.8311688311688
'040081036','2018-09-07 22:45:00',737310.94791667,63,79,15,5.9872611464968
'040069137','2018-09-07 23:00:00',737310.95833333,85,60,2,4.2176870748299
'040069137','2018-09-07 23:05:00',737310.96180556,77,73,3,4.9673202614379
'040069137','2018-09-07 23:10:00',737310.96527778,75,62,18,5.1612903225807
'040078059','2018-09-07 22:50:00',737310.95138889,15,44,87,8.972602739726
'040078059','2018-09-07 22:55:00',737310.95486111,47,36,68,6.887417218543
'040078059','2018-09-07 23:00:00',737310.95833333,20,46,86,8.6842105263158
'040078079','2018-09-07 22:55:00',737310.95486111,15,48,87,9
'040078079','2018-09-07 23:00:00',737310.95833333,34,81,39,7.7922077922078
'040078079','2018-09-07 23:05:00',737310.96180556,21,49,83,8.6274509803922
'040078051','2018-09-07 21:25:00',737310.89236111,83,22,0,2.0952380952381
'040078051','2018-09-07 22:00:00',737310.91666667,121,29,0,1.9333333333333
'040078051','2018-09-07 22:40:00',737310.94444444,81,22,1,2.2115384615385
'040078046','2018-09-07 22:50:00',737310.95138889,3,41,103,9.7959183673469
'040078046','2018-09-07 22:55:00',737310.95486111,10,32,110,9.3421052631579
'040078046','2018-09-07 23:00:00',737310.95833333,54,49,51,6.4935064935065
'040077960','2018-09-07 22:30:00',737310.9375,123,22,0,1.5172413793103
'040077960','2018-09-07 22:40:00',737310.94444444,133,19,0,1.25
'040077960','2018-09-07 22:45:00',737310.94791667,115,36,5,2.6282051282051
'040078065','2018-09-07 22:00:00',737310.91666667,99,48,6,3.5294117647059
'040078065','2018-09-07 22:25:00',737310.93402778,27,41,84,8.2236842105263
'040078065','2018-09-07 22:30:00',737310.9375,22,53,77,8.5526315789474
'040078079','2018-09-07 23:10:00',737310.96527778,38,57,57,7.5
'040078079','2018-09-07 23:15:00',737310.96875,96,32,24,3.6842105263158
'040078079','2018-09-07 23:20:00',737310.97222222,124,17,12,1.8954248366013
'040078051','2018-09-07 22:45:00',737310.94791667,3,23,124,9.8
'040078051','2018-09-07 22:50:00',737310.95138889,4,40,110,9.7402597402597
'040078051','2018-09-07 22:55:00',737310.95486111,4,41,107,9.7368421052632
'040078046','2018-09-07 23:05:00',737310.96180556,16,28,104,8.9189189189189
'040078046','2018-09-07 23:10:00',737310.96527778,17,43,93,8.8888888888889
'040078046','2018-09-07 23:15:00',737310.96875,70,21,13,3.2692307692308
'040078052','2018-09-07 23:00:00',737310.95833333,38,80,24,7.3239436619718
'040078052','2018-09-07 23:05:00',737310.96180556,34,83,35,7.7631578947368
'040078052','2018-09-07 23:10:00',737310.96527778,35,106,13,7.7272727272727
'040078079','2018-09-07 23:25:00',737310.97569444,72,46,31,5.1677852348993
'040078079','2018-09-07 23:30:00',737310.97916667,16,40,95,8.9403973509934
'040078079','2018-09-07 23:35:00',737310.98263889,46,49,56,6.953642384106
